,name,location,rating,num_rating,price
610,Iirrésistible Côtes de Provence Rosé 2019,"Côtes de Provence, France",3.9,82 ratings,20.99
611,Côtes de Provence Rosé (Cru Classé) 2020,"Côtes de Provence, France",3.9,82 ratings,Available online from $16.99
612,Tavel Rosé 2020,"Tavel, France",3.9,81 ratings,Available online from $13.99
613,ILRamato 2020,"Friuli, Italy",3.9,80 ratings,Available online from $18.89
614,Rosé 2018,"California, United States",3.9,80 ratings,Available online from $19.99
615,Rosé 2017,"Dunnigan Hills, United States",3.9,79 ratings,Available online from $38.99
616,Rosa del Rosa Rosato 2015,"Coste della Sesia, Italy",3.9,78 ratings,Available online from $29.99
617,Rosé vom Stein 2019,"Burgenland, Austria",3.9,77 ratings,Available online from $14.50
618,Récital Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.9,74 ratings,Available online from $20
619,Nostos Pink 2020,"Crete, Greece",3.9,73 ratings,Available online from $13.03
620,Bardolino Chiaretto Classico 2018,"Bardolino Classico, Italy",3.9,72 ratings,Available online from $10.98
621,Rosé 2020,"Mendocino County, United States",3.9,71 ratings,Available online from $26.99
622,Bone Dry Rosé 2020,"Pfalz, Germany",3.9,70 ratings,20.99
623,Côtes de Provence Rosé 2015,"Côtes de Provence, France",3.9,69 ratings,Available online from $17.99
624,Charmes Rosé 2020,"Méditerranée, France",3.9,68 ratings,14.99
625,Rosé 2017,"Clear Lake, United States",3.9,68 ratings,Available online from $27
626,Dogajolo Toscana Rosato 2020,"Toscana, Italy",3.9,67 ratings,16.99
627,La Dame Rousse Tavel Rosé 2020,"Tavel, France",3.9,67 ratings,34.99
628,Île de Beauté Rosé 2019,"Ile de Beaute, France",3.9,65 ratings,Available online from $13.99
629,Canaiuolo Rosato 2020,"Toscana, Italy",3.9,64 ratings,Available online from $18.99
630,Rosé de Pressée 2020,"Côtes de Gascogne, France",3.9,64 ratings,Available online from $8.96
631,Pinot Noir Rosé 2020,"Willamette Valley, United States",3.9,63 ratings,20.99
632,Bandol Rosé 2019,"Bandol, France",3.9,63 ratings,38.99
633,Rosé 2019,"California, United States",3.9,61 ratings,12
634,Le Rotaie Rosato 2020,"Valle d'Itria, Italy",3.9,61 ratings,19.99
635,Circumstance Cape Coral Mourvèdre Rosé 2020,"Stellenbosch, South Africa",3.9,61 ratings,Available online from $20
636,Three by Wade Rosé 2019,"California, United States",3.9,58 ratings,Available online from $17.99
637,Chinon Rosé 2019,"Chinon, France",3.9,58 ratings,Available online from $23
638,Etna Rosato 2020,"Etna, Italy",3.9,58 ratings,Available online from $27.99
639,M Rosé 2021,"Côtes de Provence, France",3.9,58 ratings,27.99
640,Julia's Dazzle Rosé 2018,"Horse Heaven Hills, United States",3.9,57 ratings,Available online from $41.99
641,Cuvée Clarendon Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.9,57 ratings,Available online from $39.95
642,Dry Rose 2019,"Minho, Portugal",3.9,56 ratings,13.99
643,Rosé 2020,"Clear Lake, United States",3.9,55 ratings,26.99
644,Kedros Liatiko Rosé 2020,"Crete, Greece",3.9,54 ratings,Available online from $17.98
645,Rosé of Sangiovese 2020,"Columbia Valley, United States",3.9,54 ratings,15.99
646,La Dame Du Rouet Rosé 2019,"Coteaux d'Aix-en-Provence, France",3.9,54 ratings,21.98
647,Spelt Cerasuolo d'Abruzzo Superiore Rosato 2017,"Cerasuolo d'Abruzzo, Italy",3.9,52 ratings,Available online from $23.80
648,Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.9,51 ratings,16.95
649,Rosé d'Anjou 2019,"Rosé d'Anjou, France",3.9,50 ratings,Available online from $15.75
650,Cuvée M Rosé 2020,"Coteaux Varois en Provence, France",3.9,50 ratings,Available online from $13.99
651,Chinon Rosé 2016,"Chinon, France",3.9,49 ratings,Available online from $44.95
652,Kimia Pinot Nero Rosato 2016,"Puglia, Italy",3.9,48 ratings,Available online from $17.98
653,Bandol Rosé 2015,"Bandol, France",3.9,47 ratings,Available online from $33.99
654,Grignolino Rosé 2018,"Napa Valley, United States",3.9,47 ratings,Available online from $26.95
655,Sainte-Victoire Rosé 2020,"Côtes de Provence, France",3.9,47 ratings,13.99
656,Pinot Noir Trocken Rosé 2017,"Rheingau, Germany",3.9,46 ratings,Available online from $14.50
657,St. Laurent Rosé Trocken 2019,"Pfalz, Germany",3.9,46 ratings,Available online from $10.09
658,Cuvée Roselana 2020,"Niagara Peninsula, Canada",3.9,46 ratings,Available online from $26.99
659,Eden Rosé 2020,"Kamptal, Austria",3.9,45 ratings,Available online from $19
660,Pinot Noir Rosé 2018,"Willamette Valley, United States",3.9,45 ratings,Available online from $18.29
661,Guess Who's Coming to Dinner 2020,"Santa Barbara County, United States",3.9,44 ratings,Available online from $27
662,Bandol Rosé 2020,"Bandol, France",3.9,43 ratings,Available online from $24.99
663,Pinot Noir Rosé 2019,"Napa Valley, United States",3.9,43 ratings,25
664,Les Terrasses Rosé 2020,"Côtes de Provence, France",3.9,42 ratings,Available online from $27.76
665,La Source de Vignelaure Rosé 2020,"Coteaux d'Aix-en-Provence, France",3.9,42 ratings,Available online from $20.27
666,Rosé 2020,"Coteaux d'Aix-en-Provence, France",3.9,42 ratings,19.99
667,Rosé 2019,"Finger Lakes, United States",3.9,41 ratings,Available online from $19
668,515 Rosé 2020,"Central Coast, United States",3.9,39 ratings,11.99
669,Outre Rouge Côtes du Marmandais 2017,"Côtes du Marmandais, France",3.9,39 ratings,Available online from $27
670,40 Forty Ounce Rosé 2018,"Loire Valley, France",3.9,38 ratings,Available online from $18
671,JCB No. 5 Rosé 2018,"Côtes de Provence, France",3.9,38 ratings,Available online from $14.99
672,Argile Rosé 2019,"Vins des Allobroges, France",3.9,37 ratings,Available online from $44
673,Beaujolais Rosé 2019,"Beaujolais, France",3.9,36 ratings,Available online from $14.99
674,Pícaro del Águila Clarete 2015,"Ribera del Duero, Spain",3.9,36 ratings,Available online from $42
675,Art Collection Garnacha Rosé 2020,"Rioja, Spain",3.9,36 ratings,10.99
676,Grenache Gris 2020,"Pays d'Oc, France",3.9,35 ratings,16.99
677,Julia's Dazzle Rosé 2013,"Horse Heaven Hills, United States",3.9,35 ratings,Available online from $17.25
678,Rosé 2020,"Provence, France",3.9,35 ratings,17.99
679,Rosé del Borro 2020,"Toscana, Italy",3.9,35 ratings,Available online from $17.99
680,Rosebud 2020,"Western Cape, South Africa",3.9,35 ratings,15.99
681,Chinon Rosé 2020,"Chinon, France",3.9,35 ratings,Available online from $17.99
682,Julia's Dazzle Rosé 2020,"Horse Heaven Hills, United States",3.9,34 ratings,18.99
683,Rosé 2020,"Coteaux du Pont du Gard, France",3.9,34 ratings,Available online from $13
684,La Villa Barton Rosé 2014,"Côtes de Provence, France",3.9,33 ratings,Available online from $13.99
685,Three by Wade Rosé 2020,"California, United States",3.9,33 ratings,13.99
686,Rosa 2019,"Toscana, Italy",3.9,32 ratings,Available online from $29.99
687,Cerasuolo d'Abruzzo Superiore 2020,"Cerasuolo d'Abruzzo, Italy",3.9,32 ratings,Available online from $29.90
688,Le Rabault Sancerre Rosé 2016,"Sancerre, France",3.9,31 ratings,Available online from $39.99
689,Rosé 2021,"Sonoma County, United States",3.9,31 ratings,16.99
690,Freaky 2019,"Lazio, Italy",3.9,31 ratings,Available online from $27.90
691,Al Posto dei Fiori Rosato 2019,"Coste della Sesia, Italy",3.9,31 ratings,Available online from $24.26
692,Bandol Rosé 2020,"Bandol, France",3.9,30 ratings,Available online from $24.95
693,Sancerre Rosé 2019,"Sancerre, France",3.9,29 ratings,30
694,Mas de la Rouvière Rosé 2014,"Bandol, France",3.9,29 ratings,Available online from $17.99
695,Rosé di Cialla Rosato 2018,"Friuli-Venezia Giulia, Italy",3.9,28 ratings,Available online from $21.99
696,Pinot Noir Rosé 2015,"Willamette Valley, United States",3.9,28 ratings,Available online from $21.75
697,Anjos de Portugal Rosé 2020,"Vinho Verde, Portugal",3.9,27 ratings,Available online from $5.97
698,Rosé 2016,"Columbia Valley, United States",3.9,27 ratings,Available online from $31.99
699,Rosé of Pinot Noir 2020,"Russian River Valley, United States",3.9,26 ratings,19.99
700,Cuvée les Figues Côtes-du-Rhône Rosé 2020,"Côtes-du-Rhône, France",3.9,26 ratings,Available online from $14.44
701,Spätburgunder Rosé 2020,"Ahr, Germany",3.9,25 ratings,Available online from $29.95
702,Belleruche Côtes du Rhône Rosé 2017,"Côtes-du-Rhône, France",3.8,2801 ratings,Available online from $13.99
703,Côte des Roses Rosé 2015,"Languedoc, France",3.8,2073 ratings,Available online from $16.99
704,Classic Provence Rosé 2019,"Côtes de Provence, France",3.8,1861 ratings,Available online from $14.50
705,Rosé of Malbec 2019,"Lujan de Cuyo, Argentina",3.8,1703 ratings,Available online from $10.99
706,Rusin Colline Novaresi Nebbiolo Rosé 2019,"Colline Novaresi, Italy",3.8,1613 ratings,Available online from $19
707,By.Ott Rosé 2016,"Côtes de Provence, France",3.8,1580 ratings,Available online from $16.09
708,Belleruche Côtes du Rhône Rosé 2018,"Côtes-du-Rhône, France",3.8,1327 ratings,Available online from $15
709,Muga Rosado 2016,"Rioja, Spain",3.8,1098 ratings,Available online from $16.99
710,Muga Rosado 2018,"Rioja, Spain",3.8,978 ratings,Available online from $12.99
711,White Zinfandel 2018,"California, United States",3.8,974 ratings,Available online from $6.99
712,Rosé 2017,"Monterey County, United States",3.8,938 ratings,Available online from $17.99
713,Tenuta Guado al Tasso Scalabrone Bolgheri Rosato 2019,"Bolgheri, Italy",3.8,919 ratings,Available online from $18.89
714,Muga Rosado 2019,"Rioja, Spain",3.8,834 ratings,Available online from $11.90
715,Muga Rosado 2020,"Rioja, Spain",3.8,711 ratings,18.99
716,L'Être Magique Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.8,699 ratings,Available online from $43.99
717,Rosé 2019,"Península de Setúbal, Portugal",3.8,661 ratings,Available online from $7.95
718,Rosé 2020,"Côtes de Thongue, France",3.8,655 ratings,Available online from $17.99
719,The Palm Whispering Angel Rosé 2020,"Provence, France",3.8,648 ratings,16.99
720,Rosé 2015,"Pays d'Oc, France",3.8,644 ratings,Available online from $10.99
721,Rosé 2017,"Central Coast, United States",3.8,620 ratings,Available online from $19.99
722,Sicilia Rosé 2019,"Sicilia, Italy",3.8,614 ratings,Available online from $17
723,Rosé 2018,"Monterey County, United States",3.8,605 ratings,Available online from $19.98
724,Cipresseto Rosato Toscana 2017,"Toscana, Italy",3.8,569 ratings,Available online from $10.99
725,Rosé 2018,"Côtes de Provence, France",3.8,525 ratings,Available online from $18.99
726,Tavel Rosé 2017,"Tavel, France",3.8,513 ratings,Available online from $16.99
727,Classic Provence Rosé 2020,"Côtes de Provence, France",3.8,511 ratings,17.99
728,Rosé 2017,"California, United States",3.8,507 ratings,Available online from $15.98
729,Rioja Larrosa 2018,"Rioja, Spain",3.8,502 ratings,Available online from $11.99
730,Rosamara (Valtenesi Chiaretto) 2018,"Lombardia, Italy",3.8,457 ratings,Available online from $41.99
731,Rosé 2019,"California, United States",3.8,454 ratings,24.99
732,La Vie en Rose 2017,"Côtes de Provence, France",3.8,449 ratings,Available online from $60.99
733,Tavel Rosé 2019,"Tavel, France",3.8,423 ratings,19.99
734,Magali Signature Côtes de Provence Rosé 2016,"Côtes de Provence, France",3.8,408 ratings,Available online from $49.99
735,Cape Bleue Rosé 2019,"Coteaux d'Aix-en-Provence, France",3.8,392 ratings,Available online from $20.30
736,Tourmaline Côtes de Provence 2019,"Côtes de Provence, France",3.8,387 ratings,Available online from $14.97
737,Rosé N.V.,"Vin de France, France",3.8,382 ratings,19.99
738,Aupa Pipeño 2020,"Maule Valley, Chile",3.8,381 ratings,Available online from $13.99
739,Pinot Noir Rosè 2020,"Rheingau, Germany",3.8,374 ratings,19.99
740,Costières-de-Nîmes Rosé (Tradition de Campuget) 2018,"Costières-de-Nîmes, France",3.8,374 ratings,Available online from $31.99
741,Magali Signature Côtes de Provence Rosé 2014,"Côtes de Provence, France",3.8,373 ratings,Available online from $15.90
742,Grand Ferrage Côtes de Provence 2016,"Côtes de Provence, France",3.8,372 ratings,Available online from $22.99
743,Sweet Rosé N.V.,"Mendoza, Argentina",3.8,367 ratings,11.99
744,Rosé 2020,"Pays d'Oc, France",3.8,366 ratings,Available online from $15.99
745,Manon Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.8,357 ratings,Available online from $13.99
746,Rosé 2015,"Oregon, United States",3.8,346 ratings,Available online from $17.98
747,Fruitscato - Strawberry N.V.,"Napa Valley, United States",3.8,316 ratings,Available online from $4.99
748,Rosé 2019,"Yakima Valley, United States",3.8,303 ratings,Available online from $8.95
749,Vinho Verde Muralhas Rosé 2019,"Vinho Verde, Portugal",3.8,302 ratings,Available online from $9
750,Manon Côtes de Provence Rosé 2019,"Côtes de Provence, France",3.8,292 ratings,Available online from $16.99
751,Ros'Aura 2019,"Campania, Italy",3.8,291 ratings,Available online from $16.50
752,La Chapelle Gordonne Tête de Cuvée Côtes de Provence Rosé 2015,"Côtes de Provence, France",3.8,290 ratings,Available online from $22.98
753,Vin Gris de Cigare 2017,"Central Coast, United States",3.8,282 ratings,Available online from $14.98
754,Pinot Noir Rosè 2018,"Rheingau, Germany",3.8,279 ratings,Available online from $19
755,Rosé 2019,"La Mancha, Spain",3.8,268 ratings,Available online from $14.99
756,Rosé Pinot Noir 2019,"Oregon, United States",3.8,266 ratings,15.99
757,Dry Rosé 2017,"Swartland, South Africa",3.8,261 ratings,Available online from $57.99
758,Rosé Cru 2018,"California, United States",3.8,247 ratings,Available online from $54.99
759,Rosé 2017,"Oregon, United States",3.8,244 ratings,Available online from $19.99
760,Pétale de Rosé 2014,"Côtes de Provence, France",3.8,242 ratings,Available online from $19.99
761,Tavel Rosé 2020,"Tavel, France",3.8,242 ratings,17.99
762,Ros'Aura 2020,"Campania, Italy",3.8,239 ratings,18.99
763,Tavel Rosé 2017,"Tavel, France",3.8,227 ratings,Available online from $49.99
764,Juliette Rosé 2018,"Méditerranée, France",3.8,215 ratings,10
765,Espadeiro 2017,"Vinho Verde, Portugal",3.8,213 ratings,Available online from $5.99
766,Réserve Côtes du Rhône Rosé 2019,"Côtes-du-Rhône, France",3.8,213 ratings,Available online from $16.99
767,Rosé 2019,"Jumilla, Spain",3.8,208 ratings,Available online from $7.99
768,Rosé 2018,"Mendocino County, United States",3.8,204 ratings,Available online from $14.99
769,Rosé 2017,"California, United States",3.8,200 ratings,Available online from $21
770,Rosé 2011,"Coteaux d'Aix-en-Provence, France",3.8,200 ratings,Available online from $25.75
771,Etna Rosato 2018,"Etna, Italy",3.8,198 ratings,Available online from $27
772,Rosé 2019,"California, United States",3.8,191 ratings,15.99
773,Jess Rosé 2019,"Paarl, South Africa",3.8,189 ratings,Available online from $19.95
774,Estate Rosé of Pinot Noir 2016,"Dundee Hills, United States",3.8,189 ratings,Available online from $14.99
775,Tavel Rosé 2019,"Tavel, France",3.8,188 ratings,Available online from $18.99
776,La Vie en Rose 2020,"Côtes de Provence, France",3.8,183 ratings,Available online from $21.98
777,Rosé De Marsannay Domaine Clair-Dau 2018,"Marsannay, France",3.8,182 ratings,Available online from $38
778,Pinot Noir Petit Bourgeois Rosé 2019,"Val de Loire, France",3.8,179 ratings,9.99
779,Rosé 2018,"Mendocino County, United States",3.8,175 ratings,Available online from $25
780,Bandol Rosé 2017,"Bandol, France",3.8,173 ratings,Available online from $32.99
781,ILRamato 2019,"Friuli, Italy",3.8,171 ratings,Available online from $24.99
782,Rosé of Pinot Noir 2020,"California, United States",3.8,171 ratings,Available online from $11.99
783,Negroamaro Kreos 2019,"Salento, Italy",3.8,171 ratings,Available online from $15.95
784,Rosé 2018,"California, United States",3.8,168 ratings,Available online from $36.45
785,Rosa 2020,"Burgenland, Austria",3.8,166 ratings,21.99
786,Ribera del Duero Rosae 2018,"Ribera del Duero, Spain",3.8,166 ratings,17.98
787,Rosa 2016,"Burgenland, Austria",3.8,166 ratings,Available online from $18.95
788,Rosé 2018,"Oregon, United States",3.8,163 ratings,Available online from $18.99
789,Methode Ancestrale Bugey Cerdon Demi-Sec Rosé N.V.,"Bugey, France",3.8,158 ratings,24.99
790,Regaleali Le Rosè 2019,"Terre Siciliane, Italy",3.8,156 ratings,Available online from $10.98
791,Bandol Rosé 2015,"Bandol, France",3.8,155 ratings,Available online from $19.09
792,Bertarose Chiaretto 2019,"Veneto, Italy",3.8,152 ratings,Available online from $22.40
793,Rosé 2019,"Colchagua Valley, Chile",3.8,151 ratings,Available online from $18.85
794,Rosé 2020,"Aragón, Spain",3.8,147 ratings,Available online from $14.50
795,Sables d'Azur Rosé 2019,"Côtes de Provence, France",3.8,143 ratings,Available online from $14.99
796,Juliette Rosé 2016,"Méditerranée, France",3.8,143 ratings,Available online from $13
797,Rosé 2019,"Mendocino County, United States",3.8,142 ratings,21.99
798,Love by Léoube Côtes de Provence 2019,"Côtes de Provence, France",3.8,141 ratings,23.99
799,Rosé 2020,"Pays d'Oc, France",3.8,140 ratings,9.99
800,Rosé d'Anjou 2019,"Rosé d'Anjou, France",3.8,139 ratings,Available online from $34.99
801,Tavel Les Eglantiers Rosè 2018,"Tavel, France",3.8,137 ratings,Available online from $14.99
802,Sainte-Victoire Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.8,135 ratings,Available online from $20
803,Cotes de Provence Rosé 2020,"Côtes de Provence, France",3.8,135 ratings,Available online from $25.99
804,Le Cloître de Sainte Roseline Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.8,132 ratings,Available online from $27.99
805,Côtes de Provence Rosé (Cru Classé) 2017,"Côtes de Provence, France",3.8,129 ratings,Available online from $6.95
806,Il Rogito 2017,"Basilicata, Italy",3.8,125 ratings,24.99
807,PINK (La Grenouille Rouganté) 2018,"Napa Valley, United States",3.8,121 ratings,Available online from $24.99
808,Zweigelt Langenloiser Rosé 2018,"Niederösterreich, Austria",3.8,120 ratings,Available online from $18.95
809,Patrimonio e Croce Rosé 2017,"Patrimonio, France",3.8,119 ratings,Available online from $43
810,Rosé 2020,"Willamette Valley, United States",3.8,118 ratings,18.99
811,Limniona Rosé 2019,"Tyrnavos, Greece",3.8,118 ratings,Available online from $18.75
812,Rosé 2018,"Provence, France",3.8,117 ratings,Available online from $14.99
813,Bandol Rosé 2020,"Bandol, France",3.8,114 ratings,26.99
814,Côtes de Provence 2015,"Côtes de Provence, France",3.8,110 ratings,Available online from $39.99
815,Sofia Rosé 2020,"Monterey County, United States",3.8,109 ratings,16.99
816,Rosa Marie 2019,"Kamptal, Austria",3.8,108 ratings,Available online from $20.99
817,Grauburgunder 2019,"Baden, Germany",3.8,105 ratings,Available online from $28.99
818,Infinito Rosé 2018,"Bardolino Chiaretto, Italy",3.8,104 ratings,Available online from $21.17
819,Rosé 2018,"California, United States",3.8,102 ratings,Available online from $17.99
820,Tavel Rosé 2018,"Tavel, France",3.8,100 ratings,20.98
821,Zweigelt Rosé 2019,"Kamptal, Austria",3.8,100 ratings,Available online from $24
822,Ramato Pinot Grigio 2018,"Colli Orientali del Friuli, Italy",3.8,100 ratings,Available online from $25.90
823,Riviera Rosé 2017,"San Luis Obispo County, United States",3.8,100 ratings,Available online from $17.89
824,Les Villas Villa la Vie en Rosé 2020,"Comté Tolosan, France",3.8,97 ratings,Available online from $10.99
825,Cuvée Clarendon Côtes de Provence Rosé 2019,"Côtes de Provence, France",3.8,94 ratings,Available online from $44.99
826,Etna Rosato 2017,"Etna, Italy",3.8,92 ratings,Available online from $26.99
827,Etna Rosato 2018,"Etna, Italy",3.8,92 ratings,Available online from $15.99
828,Rosa del Rosa Rosato 2014,"Coste della Sesia, Italy",3.8,92 ratings,Available online from $29.99
829,Pink Pedals Rosé 2015,", ",3.8,90 ratings,Available online from $13.97
830,Rosé of Pinot Noir 2018,"Russian River Valley, United States",3.8,88 ratings,Available online from $44.95
831,Vinho Verde Rosé 2020,"Vinho Verde, Portugal",3.8,88 ratings,Available online from $7.99
832,Rosé 2020,"Côtes de Provence, France",3.8,87 ratings,Available online from $14.99
833,Tavel Rosé 2020,"Tavel, France",3.8,83 ratings,20.99
834,Rosato di Ampeleia 2020,"Maremma Toscana, Italy",3.8,83 ratings,Available online from $21.90
835,Rosé (Tralcetto) 2019,"Terre di Chieti, Italy",3.8,83 ratings,Available online from $17.99
836,Cheverny Rosé 2017,"Cheverny, France",3.8,81 ratings,Available online from $29.99
837,La Croix du Prieur Côtes de Provence Rosé 2018,"Côtes de Provence, France",3.8,80 ratings,Available online from $16.99
838,Pinot Noir Rosé 2017,"Monterey, United States",3.8,78 ratings,Available online from $11.95
839,Em Vinhas Velhas Rosé 2018,"Douro, Portugal",3.8,77 ratings,6.80
840,Tentations Rosé 2019,"Côtes de Provence, France",3.8,77 ratings,Available online from $26.06
841,Sables d'Azur Rosé 2020,"Côtes de Provence, France",3.8,77 ratings,16.99
842,Rosé d'Anjou 2020,"Rosé d'Anjou, France",3.8,76 ratings,Available online from $10.99
843,Chinon Rosé 2019,"Chinon, France",3.8,74 ratings,Available online from $19
844,Rosa Rosé 2019,"Venezia, Italy",3.8,71 ratings,Available online from $22.95
845,Rosé 2019,"Paso Robles, United States",3.8,71 ratings,Available online from $15.99
846,Pet Nat Rosé 2020,"Pfalz, Germany",3.8,71 ratings,Available online from $30
847,Rosé 2020,"Oregon, United States",3.8,70 ratings,17.99
848,Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.8,69 ratings,23.99
849,Pinot Noir Rosé Trocken 2020,"Rheinhessen, Germany",3.8,68 ratings,Available online from $16.99
850,Ecolosi Nero d'Avola Rosé 2019,"Sicilia, Italy",3.8,68 ratings,Available online from $11.99
851,Estate Rosé of Pinot Noir 2020,"Dundee Hills, United States",3.8,67 ratings,Available online from $24.92
852,L'Esprit de Sainte Marguerite 2018,"Côtes de Provence, France",3.8,66 ratings,Available online from $48.99
853,Ròdon Bardolino Chiaretto 2020,"Bardolino Chiaretto, Italy",3.8,64 ratings,Available online from $17.40
854,Château Font Freye Côtes de Provence 2018,"Provence, France",3.8,64 ratings,Available online from $16.99
855,Gigondas Au Petit Bonheur 2019,"Gigondas, France",3.8,64 ratings,Available online from $25.99
856,Costa d'Amalfi Rosato 2019,"Costa d'Amalfi, Italy",3.8,62 ratings,Available online from $19.26
857,Zweigelt Rosé 2018,"Niederösterreich, Austria",3.8,59 ratings,Available online from $21
858,Collection Fiefs Vendéens Mareuil Rosé 2020,"Loire Valley, France",3.8,59 ratings,Available online from $17.50
859,Sainte-Victoire Rosé 2019,"Côtes de Provence, France",3.8,59 ratings,Available online from $14.99
860,Rosado (Malbec - Torrontés) 2021,"Salta, Argentina",3.8,57 ratings,Available online from $10
861,Mainqué Pinot Noir Rosé 2017,"Patagonia, Argentina",3.8,56 ratings,Available online from $24
862,Rosaenovae Irpinia Rosato 2018,"Irpinia, Italy",3.8,56 ratings,Available online from $19.98
863,Niellucciu Rosé 2016,"Ile de Beaute, France",3.8,55 ratings,Available online from $13.98
864,Colheita Seleccionada Rosé 2020,"Alentejano, Portugal",3.8,55 ratings,14.99
865,Petite Fleur Dry Rosé 2019,"Achaia, Greece",3.8,54 ratings,Available online from $18.99
866,Parallèle 45 Rosè 2017,"Côtes-du-Rhône, France",3.8,54 ratings,Available online from $15.25
867,Pinot Noir Rosé 2016,"South Island, New Zealand",3.8,53 ratings,Available online from $14.98
868,Côtes de Provence Rosé 2018,"Côtes de Provence, France",3.8,53 ratings,Available online from $24.50
869,Rosé 2018,"Bekaa Valley, Lebanon",3.8,52 ratings,Available online from $23
870,Winemaker's Release Rosé of Pinot Noir 2019,"Russian River Valley, United States",3.8,52 ratings,25.99
871,Rosé 2020,"Getariako Txakolina, Spain",3.8,52 ratings,Available online from $22.40
872,Bellissime Rosé 2020,"Côtes-du-Rhône, France",3.8,52 ratings,Available online from $16
873,Los Arrotos del Pendón Rosado 2020,"Tierra de León, Spain",3.8,52 ratings,22.99
874,Guilhem Rosé 2020,"Hérault, France",3.8,51 ratings,10.99
875,La Vie Rosé 2018,"Pfalz, Germany",3.8,51 ratings,Available online from $26.98
876,Touraine Rosé 2019,"Touraine, France",3.8,50 ratings,Available online from $16.79
877,Indica Rosé 2018,"Mendocino County, United States",3.8,50 ratings,Available online from $25
878,Brut Rosé (Chardonnay - Pinot Noir) 2017,"Robertson, South Africa",3.8,50 ratings,Available online from $20.99
879,Natura Rosé 2020,"Rapel Valley, Chile",3.8,49 ratings,12.99
880,Fleur des Fées Merlot - Cabernet Rosé 2019,"Côtes de Gascogne, France",3.8,49 ratings,Available online from $11.99
881,Rosé vom Stein 2020,"Burgenland, Austria",3.8,49 ratings,Available online from $17.99
882,Rosé of Sangiovese 2019,"Columbia Valley, United States",3.8,48 ratings,Available online from $21
883,Vin Gris of Pinot Noir (Vincent) 2017,"Los Carneros, United States",3.8,48 ratings,Available online from $24.75
884,Lago Cerqueira Rosé 2020,"Vinho Verde, Portugal",3.8,48 ratings,12.99
885,Rosé 2020,"Monticello, United States",3.8,47 ratings,Available online from $24
886,Côtes de Provence Rosé (Cru Classé) 2019,"Côtes de Provence, France",3.8,47 ratings,Available online from $21.99
887,Rosé 2020,"Oregon, United States",3.8,46 ratings,19.99
888,Coeur du Mont Le Rosé 2020,"Vin de France, France",3.8,46 ratings,13.99
889,Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.8,45 ratings,16.99
890,Pinot Noir Rosé Trocken 2018,"Rheinhessen, Germany",3.8,45 ratings,Available online from $21
891,Rosé 2019,"Santa Barbara County, United States",3.8,45 ratings,Available online from $20.99
892,Le Côtes de Provence Rosé 2019,"Côtes de Provence, France",3.8,44 ratings,Available online from $24
893,YL Rosé 2018,"Ile de Beaute, France",3.8,44 ratings,Available online from $26.10
894,Roza Nostra 2017,"Srem, Serbia",3.8,44 ratings,Available online from $19
895,Rosé 2019,"Pic-Saint-Loup, France",3.8,43 ratings,Available online from $21
896,Rosé 2020,"Valencia, Spain",3.8,42 ratings,Available online from $12
897,Cuvée Saint Honorat Rosé 2020,"Côtes de Provence, France",3.8,41 ratings,23.99
898,Rosé 2020,"Costières-de-Nîmes, France",3.8,39 ratings,Available online from $11.99
899,Sainte-Victoire Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.8,39 ratings,19.99
900,Rosé 2019,"Minho, Portugal",3.8,38 ratings,Available online from $11.22
901,Sibylle Sancerre Rosé 2019,"Sancerre, France",3.8,38 ratings,Available online from $33
902,Château Vignelaure Rosé 2020,"Coteaux d'Aix-en-Provence, France",3.8,38 ratings,23.99
903,Rosé 2016,"Napa Valley, United States",3.8,37 ratings,Available online from $14.98
904,Mariana Rosé 2019,"Alentejano, Portugal",3.8,37 ratings,14.99
905,Fontaine Rosé 2020,"Yarra Valley, Australia",3.8,37 ratings,Available online from $20
906,La Petite Perrière Pinot Noir Rosé 2019,"Vin de France, France",3.8,36 ratings,14.98
907,Marsannay Rosé 2019,"Marsannay, France",3.8,36 ratings,Available online from $30.25
908,Rosé 2016,"Bekaa Valley, Lebanon",3.8,35 ratings,Available online from $18
909,Maria Pettena 2019,"Cannonau di Sardegna, Italy",3.8,35 ratings,38
910,Estate Collection Reserva Malbec Rosé 2019,"Colchagua Valley, Chile",3.8,34 ratings,7.99
911,Rosé of Pinot Noir 2019,"Willamette Valley, United States",3.8,33 ratings,Available online from $22.12
912,Patrimonio e Croce Rosé 2019,"Patrimonio, France",3.8,33 ratings,Available online from $26
913,Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.8,33 ratings,20.99
914,Messanges Rosé Chinon 2020,"Chinon, France",3.8,33 ratings,Available online from $18.99
915,Vino Rosé 2020,"Columbia Valley, United States",3.8,32 ratings,12.99
916,Malvasia di Casorzo 2016,"Malvasia di Casorzo d'Asti, Italy",3.8,31 ratings,Available online from $16.99
